region,routing_region,puuid
jp1,asia,aRqcY1ex2NK0wz397Xd-p4fXY3Ziuoxht6KVkSRZ3tG5K1Zk3mJyQsqDbQG8YMJK-X_ZfH_lAfDvBw
jp1,asia,bqFas0-StnqSdLCS-9pyRfQjBIHAlAnNM9R_3VuleSG0GGzdaOYn-UbdLbJS_aziyHoJQqhNTK0UOA
jp1,asia,m09wZFRV7_35myMTURq9hlwxifOyGg_BsAE7ok7Ef6KKT4rV4JJHRk5ZuoKYo5aT_E9krnOQptt-Sw
jp1,asia,M8F_apcseCouKOBGn2fMO1LB2-lTcVna8TL05tRIuOa1A7LB_68cvrz2tHYCWoECLEhXkUsBtItl2w
jp1,asia,iaGbnwQR_HYVU-g7aJqFxGUkchAgY7pAv8zR9lUgM1svdb337x50IPgzQzRSfwIYvgTkoEqHv7RoRw
jp1,asia,11ZsGfcCYd2ffwbudz-ihn6saxmfoyLXJNu7rfxkkGE_oaQc2zRWIgslo7itwpOxsGaChTgdHPxzVQ
jp1,asia,0VaCj5T8LKCQ-b5kpj9iOHPYJ5Z8FrJnl-T5Z33XK9aEq_DcLdWkZounwSvH36is8gXUbGadkJJ92w
jp1,asia,6eJ_-DJydkIdwEzu9cpET2ZC9jIeCjHw--_uJq4L5gZWRCifnVeTboQFnEofigIZqBBbZU3mTrRUWQ
jp1,asia,XI5hDevTF4CVR29SU3Ssr4TV5MK6oG-KJ8CN9HdNG9pBz50oRzB1ExleXU3XpE_4SSZYErQSszP7JA
jp1,asia,0DhEEWrhgGHaWre2MGJoQxVWglucDAfCg3OXZrgtgIDyLoQ97_8LcG8kw5J8ckK9dW0MtcbUkO4o9w
jp1,asia,1MNv_E0-VlxovWsyMa1qU6y734volb-0_da7ZfwuaTcPO3XC08R9b-YwLbIiDUIojrvymFPOrti6XA
jp1,asia,14kHRijEZ2oZtPQN4Y2s85ux4kjfxbPEseAkA9zdyTmbiTVsHDUAs38odFfuA5Xy_IL9Ka42fkFs1A
jp1,asia,0pyYNA8kuBrd9jWPnT6AkzXR1bYOLbPHQr94vhmcNIylSvTWO271_W6jcVibSJY_BHpXObGlMufGMA
jp1,asia,p5_CSB9QymlZy-eZo-8PkXD2-8hl7BHRqQf6N20Y8YroYiBbdZGQzniZxC0l9N7H138aUxsa9oQDBA
jp1,asia,6VfOOIJ_xYeRNBxbU0cuiSk5CavKgiGkkeg3GKlOVpxHb70mDF8XQPPcQ9Ngs3GKzQfDwRJVi1jeKA
jp1,asia,XBjgjQ9ARynOvOvS1jPEpbq24BjDLh7K9C2q2SdsmUUqabGIhSLRzGPMevoj8XNMC21pv8adEhRH4A
jp1,asia,k7p3Z1asGk8p1U6zQWZZMXNfCKTQaZHY5faXS9kHXzoC3tOIKqBYnty9hiZLfHzKP6GV8tiZCs2Lag
