region,routing_region,puuid
oc1,sea,Z3YaW1K1thp169NP8POUOkyer2utW1vK7pkHD9VMH25MSV473FoMHxVN7GKEWwX8MtMeGDU564pEPQ
oc1,sea,SLwuyGGtaFEZRipFTGxm-3T4AVRAPhNlhv3cCxy3pb91RiTddy8tEje-3xPCSPcKyYn5H8pKqxspmg
oc1,sea,_QIF6qpr2Jo8jHHVWU7v0hXw_wN6dfrTyGqN01_oJ4Lx6zNeTCOf4ihR8wS9MnucQM8QsuHwvzLslg
oc1,sea,IMJFcBneVvPuQiJLASdf_ml6fq7l7W_1j6iA1aoOdi6dPpMYqPCCcvb0JMzOEjrN3LAAfBBO25h6yQ
oc1,sea,v9Slo2f2QLdTvKQxRHdKxGPlsHAvcrMhfN0VaISRItz_akzY04BS6f3wg4bIscRBIdvzOZMo6T1w0Q
oc1,sea,25S3KoimznI7TU-YiGkmDhCnFJE1fkpF8eaJlJKnUusvbBJpXYNXfO4BXhZzocgGP-Xt_qvROUrkEQ
oc1,sea,7yMwhVJFPP6jtWG6v-YffwZjcHync25on-zLY0DF--C41WfFY7T4V4gzaLGacXIzhRWyO0Jb1FER0g
oc1,sea,vrhTD3DTRnRAqFlY8xI9d6Z30uyiUur5QULMOTqHWBRqiTtrV-hV-sKVsJejJ-l1l5-xxAL0EWgoSA
oc1,sea,2QOZ_ZsOPIwg2ZpQFUk1iTpX2eq3t7Z5DyLcCxXVvCl5Op3RR5oVq_qWGtrCqi8q_oOkHCc2pDs66w
oc1,sea,lXAZbqFNzm_48wh2PyI3jOT7hgE_Eyw6-bPahs74KAXOGTTvVeJSCZgVnBT1WFZVJHVWARRHTjW8_Q
oc1,sea,JYCQpwoYjnjSmiruiOlN-bS-bKSin4FTHz5cGJbjoSl_dwAF96mKc-Z60ouBzltqBRxrv3hudMlTJw
oc1,sea,pIZz3BuF2F8A46Gysjr6_WSRCy5SNYsPHUD3fRgPU4N4rb3pZiyqGfYVh3-kVqEVj4widLqvNY0dgQ
oc1,sea,H2NuxfzxvpKYeofqKOAWcx0rl4W0JnZx_-rzaNhproUUUNUpqI7n6fKOq8HuDV02BL0uNFtvyj_ApQ
oc1,sea,yzkTqJ8hBUsLvwGF0HFsWhHdyV2Yo3bD9T1zS31_g_jdULSVlI-qUj9h4fe4_mW5hBc1IsIVlWO56w
oc1,sea,TL6DaSBSad0lpRDN5BQOI_uHiFS8CWAA2sZplSmgXbotxjFNfALNPMhF4AKScljTEtKtiYe3z29BHQ
oc1,sea,4FlFialae98v7SV9cd-wPQjhYalEFxRNaTYZ3zk1UD7otgbwgK1J5qkYH-Hoh_hSZbVsu7h-jL0cng
oc1,sea,VlCNIQ87ugPSJNZJQ2A520vL8NabEnfzDa-sTofUtCwAnrRmpvIo98300QBNzg1_NEY7hjx6nrXfOw
oc1,sea,_2JVdPwQl2HAE4S24xZ69dSAJ5mhG9xC3ekZTkr8fncavSHNZ7fONxXaQborcEDVUoNfNw22l-gPQQ
oc1,sea,WsIbURYZR_TGdubBmBjNPt4yNgrxVWq3YbFZwInrGVilp8KfV5X_dQK0pQ6E8D0Sb7hlD10KIJ_7Rg
