region,routing_region,puuid
la1,americas,g4N2g_sNiLAQqm_Bp96rHqT1LciW7G35jH9HPfcmbSR15RvrLs76IHbzjQsZ_pCSFFC_AtIZ1GZCkA
la1,americas,zgaXb84O7x6f5G1Rk5KbHTdVR22eI3Uapcmwcx-12rM-udOmKHuQYPTSfh_LmPjt37D_Y1RZVduH9g
la1,americas,Z2SrMzlb5_uClii35ZXOHD5us4YqVqP0Nr17-tDN6PY1bLeeJ49jogq3TdXs8icu022Az77j5Ml3VQ
la1,americas,2oWiCvMZ7Gv57YeaVQ1Tc1fktlumULwmw2qXWOBX126bo8RhgTaIpOFyUIq4yfam1FW7ATIqaqh7-A
la1,americas,Fdtd7ljtgigFgfdYtqDb7zg-zmUUXWlcRsZ6QQtH0u88t3ncPf4bp_GgMDfBYu7xhfXn903-SLRZyQ
la1,americas,d6pVl9CFknWZgSb02ZtDgOvt0IR_oZaUIwnh7z5c7uKhGEHu99t24Ffd17Jt1pTgBeWAGNxeI-2Low
la1,americas,rF7zWV36vO9_0DYJuQp2u2x-ODKN9cJy9IZzenQL2V-1Wvl1D1mJ7yTHj3IGAdXO_kA6wrRj1XEWVg
la1,americas,SeGndnGaGbYcqLot9Mxc9fUhGK37mkZyGupBRhSRhEImKTlVRFwAJCmyiSe4Jn9-lrqfXwAqEFS1Kg
la1,americas,iw4PodLEt8q6VjxkDzlTw2cBQ5xux32iNaHnZF2wTaEJDG341PzB7zlP-qrPP--SMS3mTnzkCNWy1Q
la1,americas,ThRpo41YObuBi6xuHWVRtn11KO3kLdTh7VGXF4YzuvcxigvFO2CoPS3PSXpdD3gNYhb8PT7WvzyJIg
la1,americas,iaXJk5TIyVGYxEylmht7XRdCNvPqJiOiWOGmrrOWFWwEzT9L0F5GdqIFyRDKuhH54Trzcm1fxDSU9Q
la2,americas,b3zEULT9O3ziuXI3KnLpu_tfGJ4-pjQH96cnHVYc2Q-C_5GMOX1bg8jxoSVTVdwRrGTIRo9qwndNmA
la2,americas,hJ1C9kLW71SQrCTg_yt4p6FzaI_BVMgtfzI9KzxEQrlKWbhR8MnxNSf_ghCt1dGolpTl9DamLRzVVQ
la2,americas,6FrtIvECSj4KL77My_SlQjsUiurR3TYiQclH1FPRhN7tfcA0IGIWljuTQ-PC_xSugAya1t4c-ciVDA
la2,americas,bzBBYzarC1GL9uJIEnxJYI6BWJOeAQYzYkuinen0VVNuxqJ9-VGfccftDFJExkW7aQwtCbnuAT1xww
la2,americas,cgRt24vG9D7eWgWWXQtYvJ4eHBcazZuFs5hN_bAMogTZoMHKGueGVK78LlnrJwLJ1YxcehcVXJ1fZA
la2,americas,dujRgCPz8mnv061w9dVQkfqw86coIdEHL2t3u_JVY9kUCVAfdhqaUBViW4SPixZN_awd9zgVTwiUfQ
la2,americas,6tShFnOC2g6QQQDT1DJRRTUMgjVrugootWLh6JNzClPUTxEo8fPwuvQXOd1s_zoeLW0tKkGpGweEVg
la2,americas,PYSt4GjDzPo9o3OxoCWEmHXLKR4GtNItlF5Gfo9FMTdkinOY2ExqXEQl_vKOgoDZ3av19aTtai2K8g
la2,americas,TQtym-YpNLj4oW-iStd7nI_mcmlM1SvGvH_g4PVKMs87xtB36wa8DB6X9aZ5bJ6q0yYVEhkXVqMa1g
la2,americas,pHq37AxcAeoWYiaMYtQBbo-GXfa6ZXPC_McGee_zFrFUki3XHIEYowGNtABtnTUQ9sbhv3cjErLv_w
la2,americas,GxZ-xTA_RWSluffmDA0qFAVSQM46x4g7FGvNPcNkapdyWJiSoHZlnMR2kfAuQOVhh0c9JzNUA3G9_g
la2,americas,2BML-36Vjm_wo6PA70d4JAMtEiIAZrbeiookb1XG-mNTKxT8JwJtZv3o0rcct82IhUox_AOB0kauvw
la2,americas,Cc2N14lIVdYdi0iHP4SPkn0AG5EMfI4gH7bvDtruOG4BlSNIA2xymMRrvJz8l8Wm14YvF55TXKnOdQ
la2,americas,WsGgPsBD0IhLEfo6rCFqOPq5s-ZIo2e8NULgrmepdVxmiDz3i0ybPEn6cojwgWxv39XbfHGs0sc_lQ
la2,americas,eVn_o9_I5TsX0icukZtMqQ7_-PUG6fkQxeDoTWfb2t139-nlFuVCIcvyJJYzi-YON3de_oTiPjFsDQ
la2,americas,4L0EEsoKuVNBda1GLn_vewU8tsm-59thnjnYD--vPOoozVTRhXZnXDFYzvDnf9jHukYeeXYt_w3fMg
la2,americas,xD3lD-KszbnBWWg-UOejiDRkwxFj_oG2XZq1uk8t8NP1r9IKLITsHIgyGTdsKQTg2F3wiKGacGJqew
la2,americas,MHJAqaVcht93hsZeFnIj_n9LZiPABJa6ZWUnQKgiTXiDcb-wehoa0I2RVjPdy-HOdGBVIXMB3CkZHg
la2,americas,d4CgRw27i5Mnwot0Dzj2f7fcGUREkegnNrIz4Us1TJBljcC48LXig3qPedGLw4X8qbRK-ApzOaLNAg
la2,americas,vHOY4-XM0FcAh7j5cfn2YjOQaq6XK2U1BeZB8gYdD7Lqfr-FO24SfVedxj4ZA_e-kHHKnqWE3qe2sg
la2,americas,4cO2CosBOHicj-whMORjzHpeVXK-I9IqcRHWAtuXA57rqAIVv9Ed0Wa8q6n34xfwxCltQ15pkidb4Q
la2,americas,jLYWPjRDnmiwGpamv7pnRdJ9Q6vIN_sFt30ddVF2R6LMHz1-NhbPrnetezR-jxW-HfV0psxIvZEFvw
la2,americas,zjFmr9hBzijXanWSPy-VX9_fn9DvYf9aRSyEcHzZXQUYVkSUspsDbOIRbb0_0FlInjU91tjQPJ0FUg
la2,americas,0aAQcQ3GxS9g1k0kiWMGDRt-JQyzDHyJydmuA_zegWhHAfYT69TKi8wwJ6ywn9K9I8z2GNFCaH9_Og
la2,americas,GtQ6pjASx0svkrIHRPXRKFVCYylh_vLlDdF3Z2OABRjkvWUWJ7LUl1d5V9RvFmVNAUHGMR1VN_TqiA
la2,americas,r1o2rw69AvRrkEC_JFLu_Wfo7YNDpjL8S4L_FeuzQJXKdHZqCU-hLlsLfERYh3ZzeJxFxKF7JUKAQA
la2,americas,h2V-ASniLrMeGKkh1zAjLRA1rDPrhLWQhzZkryIJuX9yn3kQDSkHPWwoKb29bOJZfBTM9kfOe5ffYg
la2,americas,hmPDn4m4UeC_wjp8a9ZiDoh8j7AioJLKAUa4O37ANJ16nRm2Ez55fT-TIu15-QvLnUjnkSnGUyQvVQ
la2,americas,7oImEbUqKTkCNYIbZf6XGzw2YXhf1hxZU8pcOyiAYolehomZhCVVOHI0w1fVTKsimtVAhLfMJcpv2g
la2,americas,ZX1VZbc3hG7rGY5ZMVvFZw9RPWKf-Cy9m5EV0Uh1q3ZLDco7zoXafpPfVVMEUgde-k3M8q3mB5X4hA
la2,americas,fIEFffXE8ToA9_5hUEhO-9RLD5ZxJiIjofW9X1t3NmLIN7hlKy52_K5dmkdpuB9skLLpKu6eFGM-lQ
