region,routing_region,puuid
tr1,europe,Lu_aBYsHrbczpDqQaqskjbhTjaPy5Rv3wD45W93poi_xylPz-eFMKqCA0eBL2gUEgL3QpBNUk-Da6Q
tr1,europe,FqJVG4UvyhbAR5vUbZILOJQC6u-x_5d_1trjOTsep_GAjhLncstDVfcuRnEKRrql7GX8fFp-wrJwlQ
tr1,europe,ehKcKqkNrpyz6cR7F_lclVA8GvUrWQDq-Ns2PDipaj_v48M7GsAto3yiIrkgzDpMxS-OPjbnxl4FZQ
tr1,europe,3ngExFRUyjtNZKl-tPe_vqpCfDErbsxT-k7wa7v4OcqyZAMxuqrxoOqCK7MkM-u71spr7K-Zz-LE4g
tr1,europe,whfrzOIpg5-dR9sO-52kGT438oM448DQM7iUslxiSnrclUcZNcHgrKKnaH8MGSQf-PJ2baYkAM-HBg
tr1,europe,8tG9TcJiMUXYomESFtVbxOKuBLf0xtp_2hSRvzKWSdvbWf7vtxScdBNPaUvF68leypQ87wSERUI2wA
tr1,europe,0n4r9S75Dn2UFkaDUgwUC9OV6DK3Rz9tkCCrmGvIvjLzVxXeV59jCdWe37neyOBLFoBO9sg1SkH3zw
tr1,europe,SaPUIPWprrZJdD13vnSPcXcrVjlOUDAsuddT7b_VI8s4-tktD9hL7tXYfTXWZ7a2VqHVVKFJ1jYvdA
tr1,europe,dTx0UY-OtIljUT06giayQwdv4tlYZrCxwgJp-zceONUiFP80FV3Qt5EvoCxGUqWGvc2_4RPryxT4DQ
tr1,europe,1R2ZFp1oVg3HcK5F46-jo7UVcPwcNhCBdZGukoK-PaM3w6hK9QxknJgt8tUqgdRybxcwO5ym0IjjIQ
tr1,europe,xVojGu2YoQEIIPSzNv9_Z5AYyHyzN9VyqVoik1OwdIsGsYO4VUWU790x_ziYcXT-IKElDotWM_hEOQ
tr1,europe,Zzqb4IkwQAO42SeBcuW7-IPVQuWzKIh14bkhQ7jk8LC_UONVP2n3zWCAiBML_MjTWiTz8MUC4HNxLg
tr1,europe,rUERPT1ILs6_T3RniA8SfgTGntR3NjmwYrOHNJ8e7GCTMZ60z5bIet5bZ4Ejgu5_-fz_5XzzwZ887g
tr1,europe,gKXgqta_M0I6IkfTcoRlB5EOZ2xipYPpWwnQDHM4kdkS_EwjXHnzMP8IQGHtq529wqgqR5phf1XF0A
tr1,europe,0kWHjK2dspUMVx6e8nhihkAxTs7uW6N9kdz010CN_SSCxANXBUnBFDITVbE852SZdJZw_imXBK7gWg
tr1,europe,TDP_gPRNabSHV66ElUPjTiCfFFJ0h-oj5i4HPaJNDhaBQJ38krt7ULtpazuMEGiM0dKSYos5qZFBKw
tr1,europe,DDYTa87a55drw4TWiZG48lnt_XK6q_yRMBGLGgAKw2naLm5bD9FM2zqK_B2NskCzpS0BgSYkmt8vLA
tr1,europe,-iQ_4lgKEA3oRRmpG5t_Md0F8rLSY1VsCzxs2yxjMRVWPAl-V7fRIgjYtx96-ZyD_StCazKtsIuG7A
tr1,europe,84immjFOlb3MwpfVhnDefbAin4LBT05gqvuSRLV83f0m7HnB3RVx0mxU-KwjMaQD2BCmlEsbjkpOMw
tr1,europe,bN_e0zbDump3bmCX1vycpslEuywACFSEkobQQDUaonXm9VyvdsK7spXcBGZScvxRLXwDJpxRaECwTQ
tr1,europe,wnUXR2MVjqfP90pxvLU_ilsf3wHWWKqWRGsfgQs8lphEubLbE8xMXQuTpbUQPEHW7z-oFp89kqTXqQ
tr1,europe,eREqZTM-SsWXxWewprMdm-GAAJ1m4t7y3KoPPPpZGc0eC0wdAkPuXlVQTpGQvasXZJEO-alNdQHLfQ
tr1,europe,hZ1bvDSMxD2eI696OIEACV3YlNSOGdLr8Q7mD07oXbrV_jGSpXKpw8rMooSihHmoxJaHjN7XcX9knw
tr1,europe,njspZN76lhXA7u-TubU1IK8tn8cBobNKJixu9T64zBESNgLvCv-agGfXb8xiKjLHm8Gzqh9RlKGAeQ
tr1,europe,OdX2KwuVbX9Vkt6NZXJDjcNT61Z3_9_mGlL0dDPxqieGfB3aYtZ8EmE6rwvXBlwKGhTHSWEiAnFVyg
