region,routing_region,match_id,puuid,champion,kills,deaths,assists,gold_earned,total_damage_to_champions,vision_score,win
la2,americas,LA2_1607157979,vHOY4-XM0FcAh7j5cfn2YjOQaq6XK2U1BeZB8gYdD7Lqfr-FO24SfVedxj4ZA_e-kHHKnqWE3qe2sg,Tryndamere,10,11,6,10500,33160,0,0
la2,americas,LA2_1607157979,4cO2CosBOHicj-whMORjzHpeVXK-I9IqcRHWAtuXA57rqAIVv9Ed0Wa8q6n34xfwxCltQ15pkidb4Q,Sylas,3,9,14,11950,22190,0,0
la2,americas,LA2_1607157979,jLYWPjRDnmiwGpamv7pnRdJ9Q6vIN_sFt30ddVF2R6LMHz1-NhbPrnetezR-jxW-HfV0psxIvZEFvw,Lucian,13,7,8,11953,51221,0,0
la2,americas,LA2_1607157979,zjFmr9hBzijXanWSPy-VX9_fn9DvYf9aRSyEcHzZXQUYVkSUspsDbOIRbb0_0FlInjU91tjQPJ0FUg,Lillia,6,8,14,12265,33940,0,0
la2,americas,LA2_1607157979,0aAQcQ3GxS9g1k0kiWMGDRt-JQyzDHyJydmuA_zegWhHAfYT69TKi8wwJ6ywn9K9I8z2GNFCaH9_Og,Varus,2,13,7,10269,14641,0,0
la2,americas,LA2_1607157979,GtQ6pjASx0svkrIHRPXRKFVCYylh_vLlDdF3Z2OABRjkvWUWJ7LUl1d5V9RvFmVNAUHGMR1VN_TqiA,Zyra,15,7,11,16000,64827,0,1
la2,americas,LA2_1607157979,r1o2rw69AvRrkEC_JFLu_Wfo7YNDpjL8S4L_FeuzQJXKdHZqCU-hLlsLfERYh3ZzeJxFxKF7JUKAQA,Amumu,3,6,18,13910,32056,0,1
la2,americas,LA2_1607157979,h2V-ASniLrMeGKkh1zAjLRA1rDPrhLWQhzZkryIJuX9yn3kQDSkHPWwoKb29bOJZfBTM9kfOe5ffYg,Xerath,8,10,10,13510,36125,0,1
la2,americas,LA2_1607157979,hmPDn4m4UeC_wjp8a9ZiDoh8j7AioJLKAUa4O37ANJ16nRm2Ez55fT-TIu15-QvLnUjnkSnGUyQvVQ,Gangplank,8,7,10,14238,46589,0,1
la2,americas,LA2_1607157979,7oImEbUqKTkCNYIbZf6XGzw2YXhf1hxZU8pcOyiAYolehomZhCVVOHI0w1fVTKsimtVAhLfMJcpv2g,Blitzcrank,5,5,15,16250,33312,0,1
la2,americas,LA2_1607157979,ZX1VZbc3hG7rGY5ZMVvFZw9RPWKf-Cy9m5EV0Uh1q3ZLDco7zoXafpPfVVMEUgde-k3M8q3mB5X4hA,Jax,12,5,16,13522,69370,0,1
la2,americas,LA2_1607157979,fIEFffXE8ToA9_5hUEhO-9RLD5ZxJiIjofW9X1t3NmLIN7hlKy52_K5dmkdpuB9skLLpKu6eFGM-lQ,Draven,16,12,8,18891,41495,0,1
la2,americas,LA2_1607157979,fte9Z6h20CBof3FjnWCz_B7mdTslUmnK_vMdMZKuTyEL_TvMcbL2eCRP2KPlmP0TTfwSpcPl4ovOzw,Twitch,5,8,14,13916,25861,0,1
la2,americas,LA2_1607157979,N2Hm-1P0DYGKIVTdRXLKW8BFUm1XICFfqob6W4Lilz_HSg2Bci1QoKkYb6j9G6ZUlsJbAJ4SyomO5Q,Maokai,7,7,8,12766,27928,0,0
la2,americas,LA2_1607157979,K7z88xkKOs87VSdPQRWtC-RPHW7qguymBqcYZUY-8zITtd2uLsIo0MZVPUWuBWPVmLAEcz01sIRcDg,Sion,9,5,13,12018,30765,0,0
la2,americas,LA2_1607157979,NwYK_4fzS3Ub7g2Un5jAxk_L5V5AuwNHtBhk-IMwWlFNYjOALJyjCRHR499RpU5pPTrZYKt3ZlzjmA,Kayn,11,7,5,13750,53959,0,1
la2,americas,LA2_1607156145,pBQToKkub32Bp5SapHEFe4QRaQ21XsNJ90EwWmxgL4xiFKbE9rvtH6UermJ9_6TGwMuqYraEyHAWjw,Katarina,5,5,24,16001,49681,0,1
la2,americas,LA2_1607156145,yrA8H8USNcFZI_ld7UwsbTWbmuvTKR1iceUzmmGQVoq24zNoRYVQJCCj75oWRUIz_Z8l60nI3umJjw,Zed,25,4,8,26625,103415,0,1
la2,americas,LA2_1607156145,HEExS-kQgvOj2Py7EK3Doo_daGniJN4ttPVFj-aP9bjGF-v3LvOZzZU7C3Iod-zK4W-dui3sLLJYhQ,Ziggs,1,8,5,6955,11035,0,0
la2,americas,LA2_1607156145,krRLcwwX3yIOcpNvmfpswMW0xNSqMvTBaDs0ftv2QFzpLw4Msn0BeU7i1AznGoEsvfhzJwuYdobQmA,Gwen,4,6,3,6750,19694,0,0
la2,americas,LA2_1607156145,Sd9mQc3URqK0pB9fIy6jwMfO6Xf3pskH67Q_H28s2PiNz6FwQg-4wJGzCND3lJU7xARUe3BMRiXQ7Q,Nocturne,3,7,5,6750,13022,0,0
la2,americas,LA2_1607156145,-RlOXV9_IPdqN1P0obQX8oKipiIH7s5MNBS7SGrChr31AjdtLyekj43zsQWFhAm4D-QCqHLgSsCq-g,Aurora,8,6,16,15750,70531,0,1
la2,americas,LA2_1607156145,a2doBa9ZPwsaZ2xiVJM3s0nMfiQTVT09v0EP8eh89MlvHn-VGOwgbNOxEt5QZxjyyLmGcKbEo8rj1Q,Trundle,13,7,9,14400,35584,0,1
la2,americas,LA2_1607156145,W13lnl7riqID6cke-OeYZEmVaZ7YyBIzaXLg5d9QsfapkLzGDW40SrOIOaV2Oox7Yzqzrd64ws9pwQ,Rengar,4,6,17,13750,40608,0,1
la2,americas,LA2_1607156145,ZX1VZbc3hG7rGY5ZMVvFZw9RPWKf-Cy9m5EV0Uh1q3ZLDco7zoXafpPfVVMEUgde-k3M8q3mB5X4hA,Akshan,2,7,4,9200,16749,0,0
la2,americas,LA2_1607156145,IaFyUuzmqRgKulE0pf2X1mNCVbmyrV6UPXPtYOzvo7sg8WyvlMGA-FMLzJjnN9MlvA5ceeEa1PPAaA,Renekton,2,6,3,9402,26316,0,0
la2,americas,LA2_1607156145,hmTqIeDiO4xOJmEa97bOOi_r7VLZ-ufX6qzOna9UIY1umO4JLmSWNR_hUyPpZVO5R8tcFYMwFVFyfQ,XinZhao,2,7,3,6500,6298,0,0
la2,americas,LA2_1607156145,BXPBnjLmCCc2-zRbGTQcRr_d572whMrD7V3cby_ULEmqeC3R7eJpgUO7RjaVPaDynQ5lx-P6O9pwAA,Senna,3,8,17,13104,28194,0,0
la2,americas,LA2_1607156145,SjzB-umXJlmYPZllRO_qqIHVkcDGruX17Qa9TvSzmZoBoA8Ihv2OnVBXU7y5JaYaD7BkvebE-XV5Zw,Yuumi,4,3,30,18000,36018,0,1
la2,americas,LA2_1607156145,I8lSAg3DjTIntrWVpEyawThTeq9tiJoVZ69NE1YEGjyWv9XKp5ZKTBW3d0-UmhumKcsPRYH9HFGuqA,Tristana,11,7,6,13408,47478,0,0
la2,americas,LA2_1607156145,B76b7jyyEMMM_fTK6PXSZTZb_S3m0GdLMu8vXxXrmhJQF7wyNCEwIoyFak1N-208sOV_QuKsb0bUVg,Nocturne,7,7,9,15000,52265,0,0
la2,americas,LA2_1607156145,Pm2t_SwYo6LMjQDgyqLp-kKAvvT7bdYM0fUC4Nx1OpEcorgAT1Q_jD-BMnt6uzaH2iKUpjjN0RBndg,XinZhao,17,9,8,15500,98559,0,1
la2,americas,LA2_1607156145,onWCMfBD7OkJ_6GuS0sjFOMmOkonqxaSi4EXQSCV_OTTY8p2yRrc-n8uhcAEhx9WaBvMwSUlVClghw,Rammus,4,8,22,18006,32912,0,1
la2,americas,LA2_1607156145,N33OEYq6YcbOpgS041rvmncgV1qsPGOp3yvMbyvSKlbr5tqz3M8R9j5zlW-h7f9UyXnh_XuXSfCYiw,Kayn,6,10,18,16000,37487,0,1
la2,americas,LA2_1604784430,I37yn2dzxVgsWG0gT3Up7197PVB4YwCJm0TGo9nHnSJUjyKJmlklkBKt5t-vvjCgtXmfD0ohsIMFqg,Jayce,3,11,5,10865,23290,32,0
la2,americas,LA2_1604784430,196VvMQQy2IQSn1iwaJnviKtEVE0FcqtyNBWcvw3noPprBYKvFfHclifWk3pqzEMMZPsDm6SHA3S5A,Diana,6,8,9,12289,21207,22,0
la2,americas,LA2_1604784430,Dzb1WIASvse1nb981zkjgFHxuqgWz7_RlUankPXkiDkt02hut51DvjSXCTtXvdeZ5DClE2FmXFEHtw,Yasuo,7,9,5,11977,12950,16,0
la2,americas,LA2_1604784430,_stNGeaH6Io-6wnRycUcbAa-hKiU_junkG6mew5U0oNtJrQV9FWqr7-88hievIgPGxzWZNntQWzD2w,Jinx,9,8,5,15072,30933,25,0
la2,americas,LA2_1604784430,SUfLCkj9DERNJSxxlyt4yUfGjBOHI-Ea5CV3wOR4XW9YbMhgyVA44Rv7NBssqZiAtSmyZWnWDpDwDQ,Galio,2,11,17,9270,15067,80,0
la2,americas,LA2_1604784430,qcDSyXw1_1eTis-PbozJl_INWx_ilC7FuJt_OxxvcdC4HqjE7FCbG5nfiC2qnReYmBIfXpqk2YK8mA,Irelia,9,5,6,15887,25380,40,1
la2,americas,LA2_1604784430,_apI2gS0sCNL86gm3_FppHDEatZ7mgJ8D56lQqe_MEVrnbZl2sbg8Glp_Iguxrhqn7xwFrDULqDXaw,Kayn,10,9,12,14291,26217,28,1
la2,americas,LA2_1604784430,QM_mPVj4UTRRqpZjMZHECLJJeithYh7kITF0vc_9_e0cDPsgQ1QV7YLMlHjEAX-f0jBMg9nIftkWPw,Zoe,18,0,11,16310,48880,33,1
la2,americas,LA2_1604784430,RqT5mIktFi8s7keB6H59eljEoFnEPnOLXV1-LIXQ4ufwlsbSNm7FDS6y-TaxxtcFT17ryd4HVgyjYg,Aphelios,8,8,9,14010,22169,17,1
la2,americas,LA2_1604784430,i352aBiG0U2HYjjumzeB4jDBq4_ybggkg5JPquBk4XSkUt0We8vaVUn8Kefe72XrijorZkc9aTtxaQ,Braum,2,5,20,9073,8349,87,1
la2,americas,LA2_1604668842,H64y-3cyLDZBrXFidaOMPlsbuAFW08MoX9JUbcSVHxg5Xx9mYkZVGsEiqpVND0fax_aTZiHhTxjYZw,Camille,7,3,6,10587,19382,17,1
la2,americas,LA2_1604668842,ljUS8hPQ9suaqRBptjSterH0Kj2HPKjpbZ7PCCKjGvg0j7venhUy65xb4ZvwEfJWtSvnvclBnfR_Lg,Udyr,3,4,9,10060,17946,18,1
la2,americas,LA2_1604668842,QM_mPVj4UTRRqpZjMZHECLJJeithYh7kITF0vc_9_e0cDPsgQ1QV7YLMlHjEAX-f0jBMg9nIftkWPw,Zoe,15,0,8,13705,36654,37,1
la2,americas,LA2_1604668842,Kfqx75i19y1HWg0iB1T1h9zJkJWDdecypuqVZ2bHhdgxF4ys-lFmSx_N7R1saPxz35dpienfVpSwDw,Jhin,2,3,9,11184,13274,11,1
la2,americas,LA2_1604668842,ZBnr4xylhjAE7mHb_9lRCYwbVbCtV7WeCAfZhTPXeaelNE9HbdSwftw6Jg2XBnp6t94SPR8s_pKXwg,Senna,2,2,16,8774,9515,60,1
la2,americas,LA2_1604668842,9jaD5tHkSdipA0-r9FmkoQWkQ4TJa6QobER63awOl30-hsl0W3vpbXRe1NwDwqBHMOknc2frkZU0jg,Akali,5,7,2,9833,20165,16,0
la2,americas,LA2_1604668842,xndSYxl-kMIj4DVCn0ibZ9YPZ-P3fB6g9SQjyRSjfVSCu70rEMzJFIcomKFSbC3PWlBUUat6AqTsiQ,Nasus,1,4,4,8120,8630,14,0
la2,americas,LA2_1604668842,EZacnqj1qFD7ZVMrVayLu-pjLpEZiTVWROMmg0LcQeKUvtHN2h1wImYyqm-Yj43s-3uIiim9MrREqw,Akshan,1,7,3,7155,10040,12,0
la2,americas,LA2_1604668842,EqrEVrFVcEeOq0gjFaGKBRyf4_H7Qq8KtSECjJT7ReDzL6jqO2XU3ns9zS_QdaMiZB7K6CJtDAWGKg,Ashe,3,6,3,9899,12904,10,0
la2,americas,LA2_1604668842,JuMTmZLNQxVZZ8K9wWYDNL16xoC-azXQZDwiNh4KNbAuAJmlI1b495ErjOqnsEAJZ1ltJwIy_mI9mQ,Zilean,2,5,4,6407,3433,65,0
