region,routing_region,puuid
la2,americas,b3zEULT9O3ziuXI3KnLpu_tfGJ4-pjQH96cnHVYc2Q-C_5GMOX1bg8jxoSVTVdwRrGTIRo9qwndNmA
la2,americas,hJ1C9kLW71SQrCTg_yt4p6FzaI_BVMgtfzI9KzxEQrlKWbhR8MnxNSf_ghCt1dGolpTl9DamLRzVVQ
la2,americas,6FrtIvECSj4KL77My_SlQjsUiurR3TYiQclH1FPRhN7tfcA0IGIWljuTQ-PC_xSugAya1t4c-ciVDA
la2,americas,bzBBYzarC1GL9uJIEnxJYI6BWJOeAQYzYkuinen0VVNuxqJ9-VGfccftDFJExkW7aQwtCbnuAT1xww
la2,americas,cgRt24vG9D7eWgWWXQtYvJ4eHBcazZuFs5hN_bAMogTZoMHKGueGVK78LlnrJwLJ1YxcehcVXJ1fZA
la2,americas,dujRgCPz8mnv061w9dVQkfqw86coIdEHL2t3u_JVY9kUCVAfdhqaUBViW4SPixZN_awd9zgVTwiUfQ
la2,americas,6tShFnOC2g6QQQDT1DJRRTUMgjVrugootWLh6JNzClPUTxEo8fPwuvQXOd1s_zoeLW0tKkGpGweEVg
la2,americas,PYSt4GjDzPo9o3OxoCWEmHXLKR4GtNItlF5Gfo9FMTdkinOY2ExqXEQl_vKOgoDZ3av19aTtai2K8g
la2,americas,TQtym-YpNLj4oW-iStd7nI_mcmlM1SvGvH_g4PVKMs87xtB36wa8DB6X9aZ5bJ6q0yYVEhkXVqMa1g
la2,americas,pHq37AxcAeoWYiaMYtQBbo-GXfa6ZXPC_McGee_zFrFUki3XHIEYowGNtABtnTUQ9sbhv3cjErLv_w
la2,americas,GxZ-xTA_RWSluffmDA0qFAVSQM46x4g7FGvNPcNkapdyWJiSoHZlnMR2kfAuQOVhh0c9JzNUA3G9_g
la2,americas,2BML-36Vjm_wo6PA70d4JAMtEiIAZrbeiookb1XG-mNTKxT8JwJtZv3o0rcct82IhUox_AOB0kauvw
la2,americas,Cc2N14lIVdYdi0iHP4SPkn0AG5EMfI4gH7bvDtruOG4BlSNIA2xymMRrvJz8l8Wm14YvF55TXKnOdQ
la2,americas,WsGgPsBD0IhLEfo6rCFqOPq5s-ZIo2e8NULgrmepdVxmiDz3i0ybPEn6cojwgWxv39XbfHGs0sc_lQ
la2,americas,eVn_o9_I5TsX0icukZtMqQ7_-PUG6fkQxeDoTWfb2t139-nlFuVCIcvyJJYzi-YON3de_oTiPjFsDQ
la2,americas,4L0EEsoKuVNBda1GLn_vewU8tsm-59thnjnYD--vPOoozVTRhXZnXDFYzvDnf9jHukYeeXYt_w3fMg
la2,americas,xD3lD-KszbnBWWg-UOejiDRkwxFj_oG2XZq1uk8t8NP1r9IKLITsHIgyGTdsKQTg2F3wiKGacGJqew
la2,americas,MHJAqaVcht93hsZeFnIj_n9LZiPABJa6ZWUnQKgiTXiDcb-wehoa0I2RVjPdy-HOdGBVIXMB3CkZHg
la2,americas,d4CgRw27i5Mnwot0Dzj2f7fcGUREkegnNrIz4Us1TJBljcC48LXig3qPedGLw4X8qbRK-ApzOaLNAg
la2,americas,vHOY4-XM0FcAh7j5cfn2YjOQaq6XK2U1BeZB8gYdD7Lqfr-FO24SfVedxj4ZA_e-kHHKnqWE3qe2sg
la2,americas,4cO2CosBOHicj-whMORjzHpeVXK-I9IqcRHWAtuXA57rqAIVv9Ed0Wa8q6n34xfwxCltQ15pkidb4Q
la2,americas,jLYWPjRDnmiwGpamv7pnRdJ9Q6vIN_sFt30ddVF2R6LMHz1-NhbPrnetezR-jxW-HfV0psxIvZEFvw
la2,americas,zjFmr9hBzijXanWSPy-VX9_fn9DvYf9aRSyEcHzZXQUYVkSUspsDbOIRbb0_0FlInjU91tjQPJ0FUg
la2,americas,0aAQcQ3GxS9g1k0kiWMGDRt-JQyzDHyJydmuA_zegWhHAfYT69TKi8wwJ6ywn9K9I8z2GNFCaH9_Og
la2,americas,GtQ6pjASx0svkrIHRPXRKFVCYylh_vLlDdF3Z2OABRjkvWUWJ7LUl1d5V9RvFmVNAUHGMR1VN_TqiA
la2,americas,r1o2rw69AvRrkEC_JFLu_Wfo7YNDpjL8S4L_FeuzQJXKdHZqCU-hLlsLfERYh3ZzeJxFxKF7JUKAQA
la2,americas,h2V-ASniLrMeGKkh1zAjLRA1rDPrhLWQhzZkryIJuX9yn3kQDSkHPWwoKb29bOJZfBTM9kfOe5ffYg
la2,americas,hmPDn4m4UeC_wjp8a9ZiDoh8j7AioJLKAUa4O37ANJ16nRm2Ez55fT-TIu15-QvLnUjnkSnGUyQvVQ
la2,americas,7oImEbUqKTkCNYIbZf6XGzw2YXhf1hxZU8pcOyiAYolehomZhCVVOHI0w1fVTKsimtVAhLfMJcpv2g
la2,americas,ZX1VZbc3hG7rGY5ZMVvFZw9RPWKf-Cy9m5EV0Uh1q3ZLDco7zoXafpPfVVMEUgde-k3M8q3mB5X4hA
la2,americas,fIEFffXE8ToA9_5hUEhO-9RLD5ZxJiIjofW9X1t3NmLIN7hlKy52_K5dmkdpuB9skLLpKu6eFGM-lQ
la2,americas,fte9Z6h20CBof3FjnWCz_B7mdTslUmnK_vMdMZKuTyEL_TvMcbL2eCRP2KPlmP0TTfwSpcPl4ovOzw
la2,americas,N2Hm-1P0DYGKIVTdRXLKW8BFUm1XICFfqob6W4Lilz_HSg2Bci1QoKkYb6j9G6ZUlsJbAJ4SyomO5Q
la2,americas,K7z88xkKOs87VSdPQRWtC-RPHW7qguymBqcYZUY-8zITtd2uLsIo0MZVPUWuBWPVmLAEcz01sIRcDg
la2,americas,NwYK_4fzS3Ub7g2Un5jAxk_L5V5AuwNHtBhk-IMwWlFNYjOALJyjCRHR499RpU5pPTrZYKt3ZlzjmA
la2,americas,pBQToKkub32Bp5SapHEFe4QRaQ21XsNJ90EwWmxgL4xiFKbE9rvtH6UermJ9_6TGwMuqYraEyHAWjw
la2,americas,yrA8H8USNcFZI_ld7UwsbTWbmuvTKR1iceUzmmGQVoq24zNoRYVQJCCj75oWRUIz_Z8l60nI3umJjw
la2,americas,HEExS-kQgvOj2Py7EK3Doo_daGniJN4ttPVFj-aP9bjGF-v3LvOZzZU7C3Iod-zK4W-dui3sLLJYhQ
la2,americas,krRLcwwX3yIOcpNvmfpswMW0xNSqMvTBaDs0ftv2QFzpLw4Msn0BeU7i1AznGoEsvfhzJwuYdobQmA
la2,americas,Sd9mQc3URqK0pB9fIy6jwMfO6Xf3pskH67Q_H28s2PiNz6FwQg-4wJGzCND3lJU7xARUe3BMRiXQ7Q
la2,americas,-RlOXV9_IPdqN1P0obQX8oKipiIH7s5MNBS7SGrChr31AjdtLyekj43zsQWFhAm4D-QCqHLgSsCq-g
la2,americas,a2doBa9ZPwsaZ2xiVJM3s0nMfiQTVT09v0EP8eh89MlvHn-VGOwgbNOxEt5QZxjyyLmGcKbEo8rj1Q
la2,americas,W13lnl7riqID6cke-OeYZEmVaZ7YyBIzaXLg5d9QsfapkLzGDW40SrOIOaV2Oox7Yzqzrd64ws9pwQ
la2,americas,IaFyUuzmqRgKulE0pf2X1mNCVbmyrV6UPXPtYOzvo7sg8WyvlMGA-FMLzJjnN9MlvA5ceeEa1PPAaA
la2,americas,hmTqIeDiO4xOJmEa97bOOi_r7VLZ-ufX6qzOna9UIY1umO4JLmSWNR_hUyPpZVO5R8tcFYMwFVFyfQ
la2,americas,BXPBnjLmCCc2-zRbGTQcRr_d572whMrD7V3cby_ULEmqeC3R7eJpgUO7RjaVPaDynQ5lx-P6O9pwAA
la2,americas,SjzB-umXJlmYPZllRO_qqIHVkcDGruX17Qa9TvSzmZoBoA8Ihv2OnVBXU7y5JaYaD7BkvebE-XV5Zw
la2,americas,I8lSAg3DjTIntrWVpEyawThTeq9tiJoVZ69NE1YEGjyWv9XKp5ZKTBW3d0-UmhumKcsPRYH9HFGuqA
la2,americas,B76b7jyyEMMM_fTK6PXSZTZb_S3m0GdLMu8vXxXrmhJQF7wyNCEwIoyFak1N-208sOV_QuKsb0bUVg
la2,americas,Pm2t_SwYo6LMjQDgyqLp-kKAvvT7bdYM0fUC4Nx1OpEcorgAT1Q_jD-BMnt6uzaH2iKUpjjN0RBndg
la2,americas,onWCMfBD7OkJ_6GuS0sjFOMmOkonqxaSi4EXQSCV_OTTY8p2yRrc-n8uhcAEhx9WaBvMwSUlVClghw
la2,americas,N33OEYq6YcbOpgS041rvmncgV1qsPGOp3yvMbyvSKlbr5tqz3M8R9j5zlW-h7f9UyXnh_XuXSfCYiw
la2,americas,I37yn2dzxVgsWG0gT3Up7197PVB4YwCJm0TGo9nHnSJUjyKJmlklkBKt5t-vvjCgtXmfD0ohsIMFqg
la2,americas,196VvMQQy2IQSn1iwaJnviKtEVE0FcqtyNBWcvw3noPprBYKvFfHclifWk3pqzEMMZPsDm6SHA3S5A
la2,americas,Dzb1WIASvse1nb981zkjgFHxuqgWz7_RlUankPXkiDkt02hut51DvjSXCTtXvdeZ5DClE2FmXFEHtw
la2,americas,_stNGeaH6Io-6wnRycUcbAa-hKiU_junkG6mew5U0oNtJrQV9FWqr7-88hievIgPGxzWZNntQWzD2w
la2,americas,SUfLCkj9DERNJSxxlyt4yUfGjBOHI-Ea5CV3wOR4XW9YbMhgyVA44Rv7NBssqZiAtSmyZWnWDpDwDQ
la2,americas,qcDSyXw1_1eTis-PbozJl_INWx_ilC7FuJt_OxxvcdC4HqjE7FCbG5nfiC2qnReYmBIfXpqk2YK8mA
la2,americas,_apI2gS0sCNL86gm3_FppHDEatZ7mgJ8D56lQqe_MEVrnbZl2sbg8Glp_Iguxrhqn7xwFrDULqDXaw
la2,americas,QM_mPVj4UTRRqpZjMZHECLJJeithYh7kITF0vc_9_e0cDPsgQ1QV7YLMlHjEAX-f0jBMg9nIftkWPw
la2,americas,RqT5mIktFi8s7keB6H59eljEoFnEPnOLXV1-LIXQ4ufwlsbSNm7FDS6y-TaxxtcFT17ryd4HVgyjYg
la2,americas,i352aBiG0U2HYjjumzeB4jDBq4_ybggkg5JPquBk4XSkUt0We8vaVUn8Kefe72XrijorZkc9aTtxaQ
